patient228_0,,(0.0008041057391821366+0j),(-0.0005657920303709847+0j),(0.0012384195708636744+0j),(0.001716678358235969+0j),(-0.0006928605712554014+0j),(-0.0006139044289999239+0j),(0.0016477365395340033+0j),(-0.00017161328044924573+0j),(-0.000427166034584551+0j),(-0.002202307408856548+0j),(-0.00024646670979495044+0j),(-0.0013742149779237935+0j),0.017421033288711713,0.01559193809890677,0.014326847989041939,0.014972106481980819,0.01356861824952101,0.013550223900552768,0.01343879957961815,0.0129769824434402,0.013531751966622036,0.013988748808938547,0.013848607884792715,0.014057385309198516,0.0003034924008464017,0.00024310853368014043,0.00020525857330111507,0.00022416397250777205,0.00018410740120123462,0.00018360856775511146,0.00018060133414114497,0.00016840207333735518,0.00018310831128617934,0.00019568509323957963,0.00019178394034674297,0.00019761008173127027,(nan+0j),(5.346940869169729+0j),(nan+0j),(-0.046879644261193155+0j),(nan+0j),(-5.987163140291873+0j),(nan+0j),(nan+0j),(-3.942347609585214+0j),(-3.280117238232987+0j),(nan+0j),(-3.9129815932334098+0j),(nan+0j),(-2.9847985463002438+0j),(nan+0j),(-7.5835370166571865+0j),(nan+0j),(-1.8094915377190706+0j),(nan+0j),(nan+0j),(-21.234599773892764+0j),(-12.39566205918191+0j),(nan+0j),(-19.41862006534236+0j)
patient228_1,,(-0.002538421040890149+1.7542147509877824e-19j),(-0.00036187796379454133-2.533865751426797e-19j),(0.0011875451592954502+0j),(0.0008559686565181031+7.796510004390144e-20j),(-0.00041771290131344493+0j),(0.0011946825916379607+9.989278443124873e-20j),(-0.0009116006378396311-1.0720201256036448e-19j),(0.0002977798808733911+1.5593020008780288e-19j),(-0.003208167997934491-4.87281875274384e-20j),(-0.00023452918987929762+3.898255002195072e-20j),(-0.0007904932645428336+5.360100628018224e-20j),(0.0016249437066152312-5.847382503292608e-20j),0.016688780314045047,0.015311382800464722,0.016270066856117368,0.01594100523242402,0.015783066339573815,0.014497312010781405,0.012496810789121243,0.012812427259662895,0.010612754276467856,0.012031270409279522,0.014135898766514703,0.012240992753050114,0.00027851538837045755,0.00023443844326236692,0.00026471507550252893,0.0002541156478201699,0.00024910518307938803,0.00021017205553794678,0.00015617027989909708,0.00016415829228415282,0.00011263055333268676,0.00014475146766120505,0.00019982363393715192,0.00014984190358022543,(-33.66661348549691-1.4881554442268464e-15j),(nan+0j),(3.332356473401948-3.652652505274631e-17j),(nan+0j),(nan+0j),(nan+0j),(nan+0j),(0.24441704726171498+2.6655025178613814e-16j),(-6.806331726892987-2.653508367232784e-16j),(nan+0j),(nan+0j),(1.6036523564990097-4.237748155818675e-17j),(134.86583056610752+6.680024060585058e-15j),(nan+0j),(5.226411811883226+2.4349821422322167e-16j),(nan+0j),(nan+0j),(nan+0j),(nan+0j),(8.98589880070344+5.505432029439153e-16j),(35.1501844908489-1.895483681254924e-15j),(nan+0j),(nan+0j),(3.9257017040318027-4.497788609979202e-17j)
patient228_2,,(0.0024297986037136927+0j),(0.003932205087003816+0j),(0.004891644760871286+0j),(-0.0002846611918469211+0j),(-0.0014404930675943305+0j),(-0.0016302126297193594+0j),(-0.0023484103101919975+0j),(0.0008153974768090716+0j),(0.003235620582931085+0j),(0.00185227902240809+0j),(-0.0006040202938907945+0j),(0.0002437916238109843+0j),0.017298353990451307,0.016579016645043045,0.014394211500484413,0.014032869653093338,0.01624420455017419,0.01625019183794029,0.01219627016328438,0.012857342511428905,0.014514565874114413,0.011153514499413136,0.0113225358700188,0.011629510846588155,0.0002992330507789626,0.00027486379291661434,0.00020719332472067775,0.00019692143070070792,0.0002638741814678998,0.0002640687347698612,0.00014874900589582077,0.00016531125645619693,0.0002106726225140067,0.00012440088568861906,0.0001281998185278624,0.00013524552253091154,(nan+0j),(37.09025421850723+0j),(nan+0j),(nan+0j),(nan+0j),(nan+0j),(-0.6019043540147132+0j),(nan+0j),(-4.1266321870871+0j),(1.359056831022452+0j),(nan+0j),(-16.459849689240674+0j),(nan+0j),(142.54435948581087+0j),(nan+0j),(nan+0j),(nan+0j),(nan+0j),(61.97685279041508+0j),(nan+0j),(4.438197127102043+0j),(0.9777036699403099+0j),(nan+0j),(176.30676033354766+0j)
patient228_3,,(4.604153860228523e-05+0j),(-0.0004207391024350524+0j),(0.0013032782900571649+0j),(0.0013644289837013472+0j),(0.0017298590782856363+0j),(0.0011074263500506474+0j),(-2.6703323467347463e-05+0j),(0.0002624920044639504+0j),(-0.0007354549788461781+0j),(-0.0012284547121294103+0j),(-0.0017257989596475103+0j),(-0.0021892286601930674+0j),0.015097828813831813,0.014997089418671927,0.016726991622264226,0.01768867413138846,0.015271844306181856,0.0147981992309646,0.01669596174609368,0.013121280307738445,0.01176056625455853,0.01016556880928076,0.012576807392476137,0.010872534770997921,0.00022794443489177016,0.00022491269103164146,0.0002797922487312976,0.0003128891925264513,0.00023322922851225916,0.00021898670047932126,0.00027875513862702343,0.00017216799691424468,0.00013831091862786087,0.00010333878921622184,0.00015817608418744242,0.00011821201234655883,(-18.259923201395704+0j),(nan+0j),(-0.39292961830174417+0j),(nan+0j),(nan+0j),(nan+0j),(2.5440149594481993+0j),(nan+0j),(-6.4237078252495285+0j),(nan+0j),(-140.7968111564972+0j),(20.053980065874228+0j),(6102.156506322163+0j),(nan+0j),(3.241327232028609+0j),(nan+0j),(nan+0j),(nan+0j),(4.141522218085116+0j),(nan+0j),(138.2495710703689+0j),(nan+0j),(-2354.1148490152173+0j),(-52.52649784608029+0j)
patient228_4,,(-0.002341284478155501+0j),(-0.0016603351932475312+0j),(-0.00429242504891402+0j),(0.0004638367467034697+0j),(-0.00015973925517650587+0j),(-0.00036041465986230914+0j),(0.00031510076024885103+0j),(-0.0004563506269162897+0j),(-0.0004239354463613711+0j),(0.0003865175184268411+0j),(-0.002674967302705993+0j),(0.0013459222110521905+0j),0.01583886901019153,0.01711593373051368,0.015456067895482787,0.014935168420427539,0.01361402659062097,0.012527230936166001,0.014720974482663773,0.015734525210549837,0.012695464217811224,0.012209571118039405,0.012622892636722777,0.011472632068436212,0.0002508697715220056,0.000292955187467336,0.0002388900347897737,0.00022305925574653602,0.00018534172001013485,0.0001569315149280345,0.00021670708971923796,0.00024757528360142835,0.00016117481170572516,0.000149073626886462,0.0001593374185182301,0.00013162128657771095,(nan+0j),(-40.43757361363873+0j),(-30.78837700350761+0j),(nan+0j),(-4.558913199576456+0j),(nan+0j),(-8.638599298800827+0j),(nan+0j),(nan+0j),(7.4573421641345545+0j),(-4.304554256744879+0j),(-26.734449723288606+0j),(nan+0j),(371.36627193579994+0j),(77.25557925429342+0j),(nan+0j),(55.04637155330611+0j),(nan+0j),(61.42487626543294+0j),(nan+0j),(nan+0j),(-45.3498355577221+0j),(-3.881525235991991+0j),(40.96337705849004+0j)
patient228_5,,(0.0021440046744615883-3.7305881203802306e-20j),(0.000860486316227952+9.326470300950577e-20j),(0.0004349912306245486+7.461176240760461e-20j),(-0.0016772241112820833-6.528529210665403e-20j),(-0.0007967717209251251-5.595882180570345e-20j),(0.001241956883207492+1.8652940601901153e-20j),(0.004373501999866602+3.7305881203802306e-20j),(-0.0023135822600104457-1.8652940601901153e-20j),(0.0010565315477263177-2.7979410902851727e-20j),(0.00140182817745544+0j),(0.00035571652983135946-1.3989705451425866e-19j),(-0.0007603282642836059+3.7305881203802306e-20j),0.01647145739203218,0.015881814040060494,0.016991573208962475,0.01649997987666294,0.013112399502670019,0.014872959985265083,0.014217754828514883,0.012470379184249215,0.011057672258433847,0.012299359851719876,0.011100274757517311,0.012746139494110334,0.00027130890861753153,0.00025223201720306267,0.0002887135601155314,0.00027224933593028203,0.00017193502071762094,0.00022120493872329635,0.00020214455236375827,0.00015551035699895612,0.0001222721157749375,0.00015127425276209878,0.000123216099692376,0.00016246407200331926,(nan+0j),(-3.9884116826478087-1.1071842359671295e-15j),(1.706525772955444+3.591532594538676e-17j),(nan+0j),(nan+0j),(-1.1578780828022086+1.9152646034479715e-16j),(13.710301034010113+1.8429472299391278e-16j),(nan+0j),(-2.052094381318371+0j),(21.31377444895761+1.1466611054207768e-15j),(-59.19293481207566-6.858633745682661e-15j),(-14.441668971812962+5.529503319530638e-16j),(nan+0j),(168.58135103677134+1.3154259693551508e-14j),(7.97598788660428-5.809303455094369e-16j),(nan+0j),(nan+0j),(20.78010485591727-2.1804662827037644e-16j),(17.812321148705543+2.196808628026175e-15j),(nan+0j),(27.626650809129064+2.2518467091506535e-15j),(51.88740198874122+5.13897399572991e-15j),(1560.4195911470554-4.610399685322411e-14j),(2.8120992046668327-3.569325846705857e-15j)
patient228_6,,(-0.0016443199405180053+4.108555600997701e-20j),(-0.001975044495996771+3.6520494231090675e-20j),(-0.000968622889135619+5.478074134663602e-20j),(-0.0008379618239686129+0j),(0.003408523045155507-1.8260247115545337e-20j),(-9.600809840891412e-05+0j),(0.0012243036634784058+2.739037067331801e-20j),(-0.0015329166970128596-1.8260247115545337e-20j),(-0.000777331446890328-3.195543245220434e-20j),(0.0013859721114240424+1.8260247115545337e-20j),(0.0007757839561031377+0j),(0.0006602259297436414-3.6520494231090675e-20j),0.017332973152121067,0.014407238255404577,0.015691982297608497,0.016513778822022204,0.015577358630874715,0.012340131696527586,0.013321849259897914,0.01394087153477627,0.014493957648661364,0.012436801328758813,0.011360502074014154,0.012388088158582706,0.00030043195829214977,0.00020756851414799313,0.0002462383084284584,0.000272704890982669,0.00024265410191488698,0.00015227885028764479,0.00017747166770344262,0.0001943478991491353,0.00021007480832118926,0.00015467402729101698,0.0001290610073736799,0.00015346472822481708,(-11.274231063880666+1.5655825399881027e-16j),(-17.25583096672651-2.9489961745673955e-16j),(1.3772001640858467+2.5654712714508287e-17j),(nan+0j),(nan+0j),(1.050327286062344+4.8181183893575616e-17j),(2449.4459150817897-1.4952520180053434e-12j),(3324.4007929075233+1.0132735047971513e-13j),(-0.3114396381564597-9.402161377413582e-19j),(0.743488906671114+1.7761262521860488e-16j),(nan+0j),(nan+0j),(51.2427915694743+1.4966207193659384e-15j),(126.3797741517906+2.051081809263386e-15j),(0.8201866119297021+6.189190925170887e-17j),(nan+0j),(nan+0j),(11.73144952908826-4.34321787035594e-19j),(-1298.529892398923+9.206871800146835e-13j),(-217637.9362620028-3.531533986552944e-12j),(2.249983269756548-3.4324787645395037e-17j),(35.836614312231745-4.588655801349635e-16j),(nan+0j),(nan+0j)
patient228_7,,(-0.0003390208765087328+0j),(-0.0004257206117577469+0j),(0.0025336220644457436+0j),(-0.0013223057132122967+0j),(0.0008725365092435345+0j),(0.0014788265528581613+0j),(-0.001891960551820507+0j),(0.0004417960576612862+0j),(0.004165311367365365+0j),(-0.003150570634189925+0j),(-0.0009494902090561895+0j),(-0.0006247420362126029+0j),0.014325667639823268,0.0153444444840709,0.016889353046261508,0.013905931923605053,0.013297205735655456,0.014914856527756806,0.01488012166405129,0.012572180354730728,0.013459777202975679,0.01330034256703787,0.014048058603217981,0.01327503837893114,0.00020522475332667957,0.00023545197652473387,0.0002852502463212629,0.00019337494266393813,0.00017681568037634834,0.0002224529452435698,0.00022141802073696848,0.00015805971887187725,0.0001811656023537438,0.0001768991124005595,0.00019734795051944674,0.00017622664396209467,(9.554405976322645+0j),(nan+0j),(21.380396288419718+0j),(nan+0j),(-114.03153787741861+0j),(-2.0108831900084945+0j),(nan+0j),(-7.96058736186425+0j),(-1.650758303940783+0j),(nan+0j),(-2.2219102795639123+0j),(-8.583777297070096+0j),(78.61266742010152+0j),(nan+0j),(1.5929659024032912+0j),(nan+0j),(1668.4031906422304+0j),(24.694044751955545+0j),(nan+0j),(72.28255322409994+0j),(1.8158022827519469+0j),(nan+0j),(8.532523599918425+0j),(21.615784231573517+0j)
patient228_8,,(-0.0010384609894691459+0j),(0.0011923551613064905+0j),(-0.002722761707296192+0j),(-0.0005874007795844556+0j),(0.0012964614603868617+0j),(0.00011555487439703691+0j),(-0.0021912376996108284+0j),(0.0029369857840474147+0j),(-0.0029356935523565243+0j),(-0.000618542615206395+0j),(-0.0013563560890135246+0j),(0.00020435884411074346+0j),0.015472856686822896,0.01692918989520723,0.012581636815801534,0.01353941158649442,0.013573319325103278,0.014999861834093693,0.01343808608652897,0.015487392070614924,0.01533218378184536,0.01352743992307489,0.014961819448100037,0.010556556033290665,0.00023940929405096,0.00028659747050798656,0.00015829758496473258,0.00018331566610849933,0.0001842349975012221,0.00022499585504190061,0.00018058215766896348,0.00023985931314894605,0.0002350758595202819,0.00018299163087240035,0.00022385604119754451,0.00011144087528400556,(-0.8304963977146949+0j),(nan+0j),(-6.443106716721044+0j),(nan+0j),(nan+0j),(4.919229784063772+0j),(26.577871096358198+0j),(nan+0j),(4.569213534971203+0j),(13.25329178858963+0j),(1.5096997870921105+0j),(nan+0j),(34.341622343087344+0j),(nan+0j),(29.344009060998488+0j),(nan+0j),(nan+0j),(44.549587279124204+0j),(1751.4469433761035+0j),(nan+0j),(15.19089573419739+0j),(90.42281253883642+0j),(23.37299265345633+0j),(nan+0j)
patient228_9,,(0.0025237238640093826+0j),(-0.0024434757027299884+0j),(-0.0027262091141873382+0j),(0.0008629939308018878+0j),(-0.00018705427852386502+0j),(-0.0010319132984158443+0j),(0.000547962837215866+0j),(0.0029209672906446126+0j),(0.0017545736825752502+0j),(-0.0023208746722703623+0j),(0.001872432713990987+0j),(-0.0004911770787762139+0j),0.014803448486448498,0.013789498947675017,0.015260577836875525,0.015113930506484153,0.015137738942673227,0.013783249411626185,0.013360780551349866,0.013549253940212318,0.01490020542813685,0.011568678396662918,0.01417624028978187,0.014534302296519398,0.00021914208709093434,0.00019015028122793042,0.00023288523591533648,0.0002284308953548323,0.00022915114029652557,0.0001899779643430936,0.00017851045694132882,0.00018358228233635902,0.00022201612180067887,0.0001338343198454153,0.00020096578875363475,0.00021124594324660904,(66.90713503512582+0j),(nan+0j),(-2.4927679917602066+0j),(nan+0j),(nan+0j),(-9.78670635157028+0j),(2.265231707225889+0j),(-1.9057037963402792+0j),(nan+0j),(-4.542719296028873+0j),(0.47460252009487325+0j),(nan+0j),(1467.4984455540005+0j),(nan+0j),(9.330772849950385+0j),(nan+0j),(nan+0j),(66.49449429907527+0j),(31.550352530242648+0j),(-19.22120118221458+0j),(nan+0j),(15.646881637271349+0j),(2.345434753790907+0j),(nan+0j)
